,latitude,longitude,datetime,Wildfire,pr,rmax,rmin,sph,srad,tmmn,tmmx,vs,bi,fm100,fm1000,erc,etr,pet,vpd
2504621,34.3461639991207,-118.365283,2025-01-19,Yes,0.0,49.0,25.7,0.00312,150.6,278.7,285.2,1.7,49.0,6.8,6.3,82.0,2.5,1.7,0.7
2504622,34.3461639991207,-118.365283,2025-01-20,Yes,0.0,39.4,19.8,0.0022,154.6,277.0,282.8,5.6,83.0,6.7,6.3,83.0,4.8,3.0,0.68
2504623,34.3461639991207,-118.365283,2025-01-21,Yes,0.0,14.3,1.0,0.00069,157.7,276.5,284.8,5.4,98.0,5.4,6.1,92.0,6.4,3.9,0.97
2504624,34.3461639991207,-118.365283,2025-01-22,Yes,0.0,9.7,1.0,0.00073,157.7,284.5,289.0,4.3,90.0,4.2,5.9,95.0,7.1,4.3,1.47
2505025,39.574067674797945,-90.61366182695151,2025-01-01,No,0.0,69.8,40.7,0.00228,77.5,270.2,277.7,5.1,27.0,18.9,19.5,22.0,2.3,1.4,0.31
2505026,39.574067674797945,-90.61366182695151,2025-01-02,No,0.0,92.2,43.6,0.00281,36.9,269.2,279.8,2.9,20.0,18.4,19.6,22.0,1.6,1.0,0.27
2505027,39.574067674797945,-90.61366182695151,2025-01-03,No,0.0,77.0,54.7,0.00197,105.3,266.9,272.0,5.2,28.0,17.1,19.4,24.0,1.3,0.8,0.16
2505028,39.574067674797945,-90.61366182695151,2025-01-04,No,3.1,66.4,55.5,0.00167,76.9,266.7,269.6,2.9,0.0,16.1,19.1,16.0,1.0,0.7,0.16
2505029,39.574067674797945,-90.61366182695151,2025-01-05,No,14.0,94.1,79.9,0.00204,44.5,264.7,267.8,7.1,0.0,19.7,20.1,10.0,0.5,0.3,0.04
2505030,39.574067674797945,-90.61366182695151,2025-01-06,No,0.0,82.5,64.4,0.00187,81.4,265.3,269.3,6.6,28.0,18.6,19.7,19.0,1.0,0.7,0.1
2505031,39.574067674797945,-90.61366182695151,2025-01-07,No,0.0,100.0,56.0,0.00167,107.6,260.4,269.5,3.1,21.0,19.5,19.8,21.0,0.6,0.4,0.08
2505032,39.574067674797945,-90.61366182695151,2025-01-08,No,0.0,100.0,48.6,0.00148,109.7,257.8,269.6,3.7,22.0,20.0,20.0,20.0,0.8,0.5,0.09
2505033,39.574067674797945,-90.61366182695151,2025-01-09,No,4.5,100.0,50.2,0.00185,110.3,258.0,272.2,4.1,0.0,21.0,20.4,11.0,0.7,0.5,0.08
2505034,39.574067674797945,-90.61366182695151,2025-01-10,No,1.9,93.6,70.3,0.00277,66.1,268.8,273.5,3.3,0.0,20.9,20.6,10.0,0.7,0.5,0.09
2505035,39.574067674797945,-90.61366182695151,2025-01-11,No,0.6,100.0,59.1,0.00265,102.9,267.3,275.1,4.1,0.0,21.1,20.7,10.0,1.0,0.7,0.13
2505036,39.574067674797945,-90.61366182695151,2025-01-12,No,0.0,100.0,51.7,0.00299,70.1,262.4,278.5,5.2,24.0,21.1,20.5,17.0,1.0,0.7,0.1
2505037,39.574067674797945,-90.61366182695151,2025-01-13,No,0.0,97.4,58.2,0.00158,116.4,261.0,268.3,4.6,23.0,20.9,20.4,18.0,0.8,0.5,0.08
2505038,39.574067674797945,-90.61366182695151,2025-01-14,No,0.0,100.0,47.9,0.00146,116.0,256.2,269.6,3.9,22.0,20.9,20.5,19.0,0.7,0.5,0.08
2505039,39.574067674797945,-90.61366182695151,2025-01-15,No,0.0,100.0,39.7,0.00158,104.6,256.5,272.9,3.4,21.0,20.7,20.6,19.0,1.0,0.7,0.13
2505040,39.574067674797945,-90.61366182695151,2025-01-16,No,0.0,81.8,41.5,0.00249,115.9,269.2,278.7,5.1,27.0,18.7,20.3,22.0,2.2,1.4,0.28
2505041,39.574067674797945,-90.61366182695151,2025-01-17,No,0.0,91.5,37.2,0.00298,115.2,270.1,282.7,5.6,30.0,18.0,20.2,23.0,2.8,1.8,0.36
2505042,39.574067674797945,-90.61366182695151,2025-01-18,No,0.0,100.0,59.7,0.00191,101.1,259.9,270.5,6.9,29.0,19.1,20.3,19.0,0.7,0.5,0.06
2505043,39.574067674797945,-90.61366182695151,2025-01-19,No,0.0,76.2,53.2,0.0008,109.0,255.7,260.7,6.9,31.0,17.6,19.9,22.0,0.8,0.5,0.07
2505044,39.574067674797945,-90.61366182695151,2025-01-20,No,0.0,100.0,40.5,0.00089,119.0,252.6,265.1,4.3,25.0,18.5,19.8,23.0,0.8,0.5,0.09
2505045,39.574067674797945,-90.61366182695151,2025-01-21,No,0.0,83.9,33.5,0.00065,116.4,252.1,263.2,5.4,30.0,17.4,19.6,25.0,1.0,0.6,0.1
2505046,39.574067674797945,-90.61366182695151,2025-01-22,No,0.0,78.9,36.7,0.00153,75.8,263.3,273.4,5.9,32.0,16.1,19.3,25.0,1.9,1.2,0.21
2505047,39.574067674797945,-90.61366182695151,2025-01-23,No,0.0,100.0,46.6,0.00168,89.7,257.5,271.8,4.4,25.0,17.5,19.4,23.0,0.9,0.6,0.1
2505048,39.574067674797945,-90.61366182695151,2025-01-24,No,0.0,100.0,42.0,0.00152,120.8,257.3,271.7,4.2,26.0,18.4,19.5,23.0,1.1,0.7,0.12
2505049,39.574067674797945,-90.61366182695151,2025-01-25,No,0.0,90.4,39.8,0.00252,74.7,268.0,279.4,3.3,23.0,17.8,19.3,24.0,1.8,1.2,0.28
2505050,39.574067674797945,-90.61366182695151,2025-01-26,No,0.0,92.1,50.5,0.00209,108.0,265.3,273.8,2.8,21.0,17.8,19.2,23.0,1.1,0.8,0.16
2505051,39.574067674797945,-90.61366182695151,2025-01-27,No,0.0,100.0,36.3,0.00231,130.9,265.5,279.3,5.6,31.0,18.3,19.1,25.0,2.3,1.5,0.28
2505052,39.574067674797945,-90.61366182695151,2025-01-28,No,0.0,70.6,32.9,0.00273,128.5,272.5,283.0,5.1,32.0,16.0,18.8,28.0,3.3,2.1,0.46
2505053,39.574067674797945,-90.61366182695151,2025-01-29,No,0.0,73.9,29.7,0.00288,130.6,272.6,285.1,3.6,28.0,14.6,18.5,30.0,3.1,2.0,0.53
2505054,39.574067674797945,-90.61366182695151,2025-01-30,No,3.7,71.2,52.2,0.00356,63.0,276.1,280.9,4.0,0.0,14.6,18.5,19.0,2.2,1.5,0.34
2505055,39.574067674797945,-90.61366182695151,2025-01-31,No,0.8,100.0,51.3,0.00375,68.1,271.4,281.9,4.0,0.0,16.5,18.6,17.0,1.7,1.2,0.23
2505056,39.574067674797945,-90.61366182695151,2025-02-01,No,0.0,88.2,48.6,0.00323,126.2,271.8,280.5,5.2,31.0,16.3,18.4,27.0,2.2,1.5,0.27
2505057,39.574067674797945,-90.61366182695151,2025-02-02,No,0.0,88.0,40.5,0.00444,122.9,276.3,287.7,3.9,27.0,16.0,18.2,28.0,3.0,2.0,0.5
2505058,39.574067674797945,-90.61366182695151,2025-02-03,No,0.0,100.0,28.8,0.0049,123.7,273.1,293.9,4.9,32.0,16.7,18.1,29.0,4.7,3.0,0.75
2505059,39.574067674797945,-90.61366182695151,2025-02-04,No,0.0,68.5,43.1,0.00235,124.3,271.0,277.5,5.1,32.0,15.0,17.9,29.0,2.4,1.6,0.3
2505060,39.574067674797945,-90.61366182695151,2025-02-05,No,1.3,84.2,63.6,0.00299,43.1,271.4,275.9,5.6,0.0,15.6,18.0,18.0,1.4,1.0,0.16
2505061,39.574067674797945,-90.61366182695151,2025-02-06,No,0.0,93.6,51.2,0.00303,131.4,270.1,278.9,3.6,26.0,16.3,18.0,28.0,1.7,1.2,0.22
2505062,39.574067674797945,-90.61366182695151,2025-02-07,No,0.4,56.8,37.7,0.0018,91.1,270.0,275.4,3.9,28.0,14.3,17.6,31.0,2.3,1.5,0.32
2505063,39.574067674797945,-90.61366182695151,2025-02-08,No,0.7,97.4,64.6,0.00295,58.0,269.2,275.5,4.9,0.0,16.2,17.7,18.0,1.1,0.8,0.12
2505064,39.574067674797945,-90.61366182695151,2025-02-09,No,0.0,76.8,42.0,0.00175,67.5,265.5,273.7,3.1,25.0,15.2,17.4,29.0,1.5,1.0,0.21
2505065,39.574067674797945,-90.61366182695151,2025-02-10,No,0.0,79.6,41.4,0.00183,117.2,265.6,274.5,2.4,24.0,14.7,17.1,31.0,1.4,1.0,0.22
2505066,39.574067674797945,-90.61366182695151,2025-02-11,No,0.0,81.5,56.4,0.00237,80.9,268.7,274.2,5.0,30.0,14.7,17.1,29.0,1.5,1.0,0.17
2505067,39.574067674797945,-90.61366182695151,2025-02-12,No,3.2,100.0,77.4,0.00253,38.8,261.4,271.1,4.1,0.0,17.7,17.6,16.0,0.2,0.2,0.0
2505068,39.574067674797945,-90.61366182695151,2025-02-13,No,0.0,100.0,63.4,0.00169,143.1,259.8,268.2,5.4,29.0,18.8,17.7,24.0,0.7,0.5,0.05
2505069,39.574067674797945,-90.61366182695151,2025-02-14,No,2.3,100.0,48.1,0.00202,117.0,261.8,274.0,6.2,0.0,19.5,18.0,16.0,1.4,0.9,0.13
2505070,39.574067674797945,-90.61366182695151,2025-02-15,No,0.6,100.0,71.2,0.00316,73.0,268.1,275.2,4.6,0.0,20.3,18.1,14.0,0.7,0.6,0.06
2505071,39.574067674797945,-90.61366182695151,2025-02-16,No,0.0,100.0,64.2,0.00193,108.6,260.5,269.8,8.2,33.0,20.6,18.3,20.0,0.7,0.5,0.05
2505072,39.574067674797945,-90.61366182695151,2025-02-17,No,1.2,100.0,58.7,0.0012,41.5,256.3,264.7,3.9,0.0,20.9,18.5,14.0,0.5,0.4,0.05
2505073,39.574067674797945,-90.61366182695151,2025-02-18,No,0.0,78.6,53.4,0.00086,114.8,256.3,261.6,6.4,30.0,18.9,18.5,22.0,0.8,0.6,0.07
2505074,39.574067674797945,-90.61366182695151,2025-02-19,No,0.0,87.9,45.9,0.00088,75.9,255.2,263.6,6.1,31.0,18.0,18.4,24.0,0.9,0.6,0.08
2546054,33.9650959991253,-116.508556,2025-01-01,No,0.0,31.1,7.5,0.00199,135.2,280.6,294.0,1.5,55.0,6.2,5.6,90.0,3.3,2.1,1.44
2546055,33.9650959991253,-116.508556,2025-01-02,No,0.0,27.0,3.9,0.0017,136.7,280.6,296.7,1.2,55.0,5.5,5.6,93.0,3.1,1.9,1.71
2546056,33.9650959991253,-116.508556,2025-01-03,No,0.0,19.4,1.7,0.0013,123.2,282.4,296.5,4.5,92.0,4.7,5.4,96.0,8.4,5.0,1.82
2546057,33.9650959991253,-116.508556,2025-01-04,No,0.0,40.4,16.4,0.00288,137.0,281.8,291.7,3.7,73.0,5.2,5.5,90.0,5.4,3.3,1.18
2546058,33.9650959991253,-116.508556,2025-01-05,No,0.0,26.7,7.0,0.00188,122.6,282.3,293.7,2.8,70.0,4.9,5.4,94.0,5.4,3.2,1.5
2546059,33.9650959991253,-116.508556,2025-01-06,No,0.0,35.1,9.5,0.00242,137.7,281.5,294.9,2.7,68.0,5.0,5.4,93.0,5.1,3.1,1.48
2546060,33.9650959991253,-116.508556,2025-01-07,No,0.0,31.3,19.0,0.00276,128.6,285.4,289.3,7.2,102.0,5.2,5.4,90.0,8.0,4.9,1.21
2546061,33.9650959991253,-116.508556,2025-01-08,No,0.0,28.7,12.3,0.00208,140.3,282.6,289.8,8.6,119.0,5.1,5.3,92.0,9.1,5.5,1.22
2546062,33.9650959991253,-116.508556,2025-01-09,No,0.0,20.1,4.6,0.00134,144.1,282.2,291.6,6.5,110.0,4.5,5.3,96.0,9.0,5.4,1.43
2546063,33.9650959991253,-116.508556,2025-01-10,No,0.0,22.5,5.0,0.00129,144.0,279.7,290.4,5.3,99.0,4.2,5.2,97.0,7.4,4.5,1.27
2546064,33.9650959991253,-116.508556,2025-01-11,No,0.0,27.5,6.5,0.0016,144.5,279.4,291.8,3.9,84.0,4.2,5.1,97.0,6.3,3.8,1.31
2546065,33.9650959991253,-116.508556,2025-01-12,No,0.0,25.8,10.0,0.00158,145.5,280.3,287.7,4.2,84.0,4.3,5.1,96.0,5.8,3.5,1.09
2546066,33.9650959991253,-116.508556,2025-01-13,No,0.0,27.9,11.5,0.00157,147.2,278.9,286.2,4.5,85.0,4.5,5.1,94.0,5.6,3.4,0.97
2546067,33.9650959991253,-116.508556,2025-01-14,No,0.0,26.5,7.8,0.00142,147.4,278.3,288.3,5.5,99.0,4.4,5.0,97.0,6.8,4.2,1.08
2546068,33.9650959991253,-116.508556,2025-01-15,No,0.0,24.8,5.8,0.00145,149.0,279.7,291.1,4.9,95.0,4.2,4.9,98.0,7.2,4.4,1.29
2546069,33.9650959991253,-116.508556,2025-01-16,No,0.0,26.8,5.8,0.00151,112.2,279.0,291.8,2.2,66.0,4.2,4.9,98.0,4.4,2.7,1.31
2546070,33.9650959991253,-116.508556,2025-01-17,No,0.0,40.1,13.2,0.00253,149.5,280.0,292.1,4.1,81.0,4.8,5.0,94.0,6.1,3.7,1.2
2546071,33.9650959991253,-116.508556,2025-01-18,No,0.0,40.1,11.2,0.0023,153.1,278.6,292.4,2.2,63.0,5.1,5.0,94.0,4.1,2.6,1.21
2546072,33.9650959991253,-116.508556,2025-01-19,No,0.0,38.8,11.6,0.00222,152.7,278.6,291.5,1.6,56.0,5.4,5.1,93.0,3.3,2.1,1.16
2546073,33.9650959991253,-116.508556,2025-01-20,No,0.0,29.7,10.3,0.00165,156.3,278.6,288.0,6.5,104.0,5.2,5.1,94.0,7.2,4.4,1.04
2546074,33.9650959991253,-116.508556,2025-01-21,No,0.0,14.4,1.0,0.0006,158.8,276.5,288.9,5.9,109.0,4.4,4.9,100.0,7.8,4.7,1.19
2546075,33.9650959991253,-116.508556,2025-01-22,No,0.0,14.1,1.0,0.00063,158.4,277.6,293.7,4.0,91.0,3.7,4.8,101.0,7.4,4.4,1.54
2546076,33.9650959991253,-116.508556,2025-01-23,No,0.0,13.1,1.0,0.00061,159.7,278.6,291.0,6.1,115.0,3.3,4.7,103.0,8.8,5.3,1.38
2546077,33.9650959991253,-116.508556,2025-01-24,No,0.0,13.1,1.0,0.00052,161.0,276.2,291.6,2.2,73.0,3.0,4.6,104.0,4.6,2.8,1.37
2546078,33.9650959991253,-116.508556,2025-01-25,No,0.0,32.1,11.3,0.00195,122.7,279.8,289.7,8.4,123.0,3.7,4.6,98.0,8.7,5.3,1.13
2546079,33.9650959991253,-116.508556,2025-01-26,No,5.3,67.5,41.8,0.00463,76.6,280.7,287.2,5.5,0.0,7.4,5.3,63.0,4.1,2.6,0.6
2546080,33.9650959991253,-116.508556,2025-01-27,No,1.7,80.2,53.9,0.00442,85.1,277.4,283.1,2.5,0.0,10.0,5.9,56.0,1.9,1.4,0.34
2546081,33.9650959991253,-116.508556,2025-01-28,No,0.0,59.5,27.1,0.0033,107.5,277.7,287.7,2.8,54.0,9.6,6.1,75.0,3.5,2.3,0.74
