"...1","latitude","longitude","datetime","Wildfire","pr","rmax","rmin","sph","srad","tmmn","tmmx","vs","bi","fm100","fm1000","erc","etr","pet","vpd","region"
13987,37.0659749990923,-122.078575,2025-01-05,"No",0,100,44.9,0.0058,95.7,276.7,290.3,3.5,17,21,25,11,2.4,1.6,0.44,"Southwest"
13988,37.0659749990923,-122.078575,2025-01-06,"No",0,100,56.8,0.00707,120.8,277.8,290.1,4.5,19,20.8,24.6,11,1.8,1.3,0.26,"Southwest"
13989,37.0659749990923,-122.078575,2025-01-07,"No",0,49.4,28.7,0.00482,130.4,285.7,293.5,5.6,29,16.7,24.1,18,6.4,3.9,1.15,"Southwest"
13990,37.0659749990923,-122.078575,2025-01-08,"No",0,69.9,21.1,0.00376,128.7,276.9,293.5,2.9,23,14.6,23.7,21,4.1,2.5,0.99,"Southwest"
13991,37.0659749990923,-122.078575,2025-01-09,"No",0,90.3,26.1,0.00443,129,275.6,293.4,3.1,24,14.8,23.2,22,3.8,2.4,0.84,"Southwest"
13992,37.0659749990923,-122.078575,2025-01-10,"No",0,81.7,24.8,0.0043,127.2,276.6,293.6,2.2,22,14.1,22.5,24,3.2,2,0.91,"Southwest"
13993,37.0659749990923,-122.078575,2025-01-11,"No",0,51.3,28.8,0.00469,132.6,284.7,293,6.3,38,12.3,21.7,27,6.6,4,1.09,"Southwest"
13994,37.0659749990923,-122.078575,2025-01-12,"No",0,69.5,22.2,0.00356,133.9,276.2,292,4.5,34,11.6,21,29,5.1,3.1,0.9,"Southwest"
13995,37.0659749990923,-122.078575,2025-01-13,"No",0,81.4,23.9,0.0038,134.9,274.9,292.1,3.3,30,11.9,20.4,30,4,2.5,0.84,"Southwest"
13996,37.0659749990923,-122.078575,2025-01-14,"No",0,88.5,24.8,0.00382,134,273.8,291.7,1.8,23,12.7,20.4,29,2.6,1.7,0.78,"Southwest"
13997,37.0659749990923,-122.078575,2025-01-15,"No",0,86.5,25.4,0.00407,134.2,275,292.4,1.6,23,13.1,20.2,29,2.5,1.6,0.81,"Southwest"
13998,37.0659749990923,-122.078575,2025-01-16,"No",0,78.2,21.4,0.00395,137.2,276,294.1,1.5,23,12.6,19.8,31,2.7,1.7,0.98,"Southwest"
13999,37.0659749990923,-122.078575,2025-01-17,"No",0,98.2,43.2,0.00465,132.7,275.1,287.4,3.1,27,14.6,19.6,27,2.3,1.6,0.42,"Southwest"
14000,37.0659749990923,-122.078575,2025-01-18,"No",0,100,45.1,0.00505,135.9,275.7,288.1,2.7,24,16.2,19.5,26,2.1,1.5,0.41,"Southwest"
14001,37.0659749990923,-122.078575,2025-01-19,"No",0,100,49.4,0.00497,136.9,273.8,286.6,2.4,22,17.4,19.5,24,1.7,1.2,0.29,"Southwest"
14002,37.0659749990923,-122.078575,2025-01-20,"No",0,95,26,0.0041,144.9,273.8,292.2,3.4,28,17.1,19.2,27,3.9,2.5,0.77,"Southwest"
14003,37.0659749990923,-122.078575,2025-01-21,"No",0,85.8,20.7,0.00355,142.1,273.2,292.8,2.3,26,16,19.1,29,3.5,2.2,0.88,"Southwest"
14004,37.0659749990923,-122.078575,2025-01-22,"No",0,73.2,18.5,0.00342,146.6,274.9,293.6,4,34,14.2,18.9,32,5.3,3.3,1,"Southwest"
14005,37.0659749990923,-122.078575,2025-01-23,"No",0,68.1,16.7,0.00374,146.6,277.2,296.3,2.1,28,12.6,18.4,35,4,2.5,1.23,"Southwest"
14006,37.0659749990923,-122.078575,2025-01-24,"No",0,79.5,27.7,0.00413,134.2,276.4,291.5,2,26,12.5,18,34,2.9,1.9,0.78,"Southwest"
14007,37.0659749990923,-122.078575,2025-01-25,"No",0.6,100,56.7,0.00548,108.6,276.7,286.2,4,0,15.1,18,20,1.9,1.3,0.27,"Southwest"
14008,37.0659749990923,-122.078575,2025-01-26,"No",0,100,40.1,0.00456,140.9,273.2,288.1,3,27,16.4,18,29,2.4,1.7,0.43,"Southwest"
14009,37.0659749990923,-122.078575,2025-01-27,"No",0,91.8,29.9,0.00361,151.3,272.5,288.4,2.4,26,16.2,17.8,31,2.7,1.8,0.58,"Southwest"
14010,37.0659749990923,-122.078575,2025-01-28,"Yes",0,100,34.7,0.0041,152.1,272.4,288.4,2.7,26,17,17.9,29,2.6,1.8,0.5,"Southwest"
14011,37.0659749990923,-122.078575,2025-01-29,"Yes",0,85.2,50.6,0.00498,149.3,278.1,286.3,1.6,21,16.5,18,28,1.8,1.3,0.39,"Southwest"
14012,37.0659749990923,-122.078575,2025-01-30,"Yes",0,100,49.7,0.0049,152.1,275.4,286.3,1.3,20,17.5,18.1,27,1.5,1.2,0.33,"Southwest"
14013,37.0659749990923,-122.078575,2025-01-31,"Yes",11.3,100,65.7,0.00595,41,277.2,285.4,4.6,0,21.1,19.3,12,1.3,0.9,0.17,"Southwest"
14014,37.0659749990923,-122.078575,2025-02-01,"Yes",23.7,100,80.2,0.00897,36.2,283,289,4.8,0,23.8,20.5,7,0.7,0.6,0.07,"Southwest"
14015,37.0659749990923,-122.078575,2025-02-02,"Yes",14.5,100,83.5,0.00908,53.4,284.2,288.6,5.6,0,25.9,21.7,3,1,0.8,0.08,"Southwest"
14016,37.0659749990923,-122.078575,2025-02-03,"Yes",47.6,100,85.8,0.00885,60.6,283.3,287.8,7.3,0,27.3,23,0,0.7,0.6,0.03,"Southwest"
14017,37.0659749990923,-122.078575,2025-02-04,"Yes",57,100,75.2,0.00818,44.6,275.2,288.5,8.8,0,28,24.3,0,0.3,0.3,0,"Southwest"
14018,37.0659749990923,-122.078575,2025-02-05,"Yes",2,100,49.2,0.00552,139.9,275.6,288.5,2.8,0,25.9,24.8,1,2.2,1.6,0.35,"Southwest"
14019,37.0659749990923,-122.078575,2025-02-06,"Yes",52.8,100,60.3,0.00661,61.9,279.5,288.4,6.6,0,26.7,26,0,2.4,1.6,0.28,"Southwest"
14020,37.0659749990923,-122.078575,2025-02-07,"Yes",3.4,100,61.3,0.00613,121.8,275.9,287,3.8,0,25.5,26,0,1.6,1.2,0.18,"Southwest"
14021,37.0659749990923,-122.078575,2025-02-08,"Yes",0,100,45.4,0.00484,165.9,273.8,287.6,5.7,20,23.5,25.6,9,3,2.1,0.37,"Southwest"
14022,37.0659749990923,-122.078575,2025-02-09,"Yes",0,100,38.6,0.00427,166.6,272.4,287.9,4.8,21,22,25.2,11,3.3,2.2,0.44,"Southwest"
14023,37.0659749990923,-122.078575,2025-02-10,"Yes",0,100,43.9,0.00452,167.9,272.7,287,4.6,21,21.1,24.8,12,2.8,2,0.36,"Southwest"
14024,37.0659749990923,-122.078575,2025-02-11,"Yes",3.7,100,53.1,0.00513,134.3,273.5,286.3,4.4,0,21.6,24.9,4,2.1,1.5,0.25,"Southwest"
36255,40.3089599990691,-121.224465,2025-01-01,"No",1,78.1,72.5,0.00375,54.2,273.3,275.8,5.8,0,20.5,26.1,1,1.4,0.9,0.15,"Southwest"
36256,40.3089599990691,-121.224465,2025-01-02,"No",1.6,98.7,71.4,0.00521,55.3,274.6,280.7,3.7,0,21.2,26,1,1,0.7,0.13,"Southwest"
36257,40.3089599990691,-121.224465,2025-01-03,"No",17.8,100,72,0.00454,45.1,271.6,278.6,8.1,0,23.9,26.9,0,1,0.7,0.09,"Southwest"
36258,40.3089599990691,-121.224465,2025-01-04,"No",0.4,81.5,63.8,0.00324,94.7,270.7,275.5,3.2,12,21.4,26.3,7,1.1,0.7,0.16,"Southwest"
36259,40.3089599990691,-121.224465,2025-01-05,"No",0.9,92.8,58.8,0.004,88.1,271.8,279.6,2.4,0,20.8,25.9,2,1.1,0.8,0.2,"Southwest"
36260,40.3089599990691,-121.224465,2025-01-06,"No",0.4,91.9,51,0.00414,97.3,272.4,282.1,5.5,18,19.9,25.7,10,2.1,1.4,0.28,"Southwest"
36261,40.3089599990691,-121.224465,2025-01-07,"No",0,61.4,32.4,0.00238,104,270.4,280.3,8.5,30,16.8,25.1,16,3.8,2.3,0.42,"Southwest"
36262,40.3089599990691,-121.224465,2025-01-08,"No",0,55.1,22,0.00188,102.9,268.7,282.1,6.3,29,14.2,24.5,19,4.1,2.5,0.53,"Southwest"
36263,40.3089599990691,-121.224465,2025-01-09,"No",0,58.9,26.3,0.00225,103.2,270.2,282.3,6.9,33,12.6,23.7,22,4.1,2.5,0.51,"Southwest"
36264,40.3089599990691,-121.224465,2025-01-10,"No",0,77,30.3,0.00282,70.9,269.6,283.7,4,24,12.5,22.9,22,2.9,1.8,0.48,"Southwest"
36265,40.3089599990691,-121.224465,2025-01-11,"No",0,80.7,30.8,0.00238,104.9,266.7,281,8.2,38,12.8,22.3,24,3.5,2.2,0.39,"Southwest"
36266,40.3089599990691,-121.224465,2025-01-12,"No",0,91.3,40.1,0.00233,106.8,264.8,277.1,6.8,32,14.1,21.9,23,2.2,1.4,0.24,"Southwest"
36267,40.3089599990691,-121.224465,2025-01-13,"No",0,68.6,32,0.00199,108.7,266.5,277.9,7.8,38,13.1,21.4,25,3.1,1.9,0.34,"Southwest"
36268,40.3089599990691,-121.224465,2025-01-14,"No",0,78.6,23,0.00218,106.6,265.9,283.7,4.4,29,12.9,21,27,3.3,2.1,0.51,"Southwest"
36269,40.3089599990691,-121.224465,2025-01-15,"No",0,71.4,25.2,0.00239,107,268.4,283.8,5.7,34,12.3,20.8,28,3.8,2.4,0.52,"Southwest"
36270,40.3089599990691,-121.224465,2025-01-16,"No",0,74.6,27.7,0.00237,107.5,267.7,282.4,2.2,22,12.1,20.3,29,2,1.3,0.46,"Southwest"
36271,40.3089599990691,-121.224465,2025-01-17,"No",0,71,24.1,0.00209,112.4,266.7,282.4,2.8,26,11.7,19.7,31,2.5,1.5,0.48,"Southwest"
36272,40.3089599990691,-121.224465,2025-01-18,"No",0,63.7,20.7,0.00162,113.6,264.8,280.7,2.8,27,11,19.1,33,2.4,1.5,0.46,"Southwest"
36273,40.3089599990691,-121.224465,2025-01-19,"No",0,65.5,19.1,0.00164,114.5,264.6,282,3.3,30,10.6,18.5,36,2.9,1.8,0.5,"Southwest"
36274,40.3089599990691,-121.224465,2025-01-20,"No",0,62.8,28.5,0.00156,118.4,264.5,276,8.1,48,10.3,18.1,36,3,1.9,0.32,"Southwest"
36275,40.3089599990691,-121.224465,2025-01-21,"No",0,58.9,16.2,0.00128,119.1,262.8,280.5,2.3,28,9.8,17.7,39,2.3,1.4,0.47,"Southwest"
36276,40.3089599990691,-121.224465,2025-01-22,"No",0,62.2,15.7,0.00158,117.2,264.8,284,5,40,9.5,17.4,40,4.2,2.6,0.59,"Southwest"
36277,40.3089599990691,-121.224465,2025-01-23,"No",0,56.4,17.6,0.00176,117.1,267.5,284.1,3.6,35,9.2,17,41,3.5,2.2,0.61,"Southwest"
36278,40.3089599990691,-121.224465,2025-01-24,"No",0,60.6,23.3,0.00204,107.6,268.5,282.5,2.3,29,9.1,16.4,41,2.4,1.5,0.52,"Southwest"
36279,40.3089599990691,-121.224465,2025-01-25,"No",0.3,55,40.1,0.00189,121.5,268.8,274.2,10.1,57,9.5,16.1,39,3,1.9,0.29,"Southwest"
36280,40.3089599990691,-121.224465,2025-01-26,"No",0.9,57.6,32.9,0.00181,123.1,267.6,276.2,8.3,0,9.8,15.8,30,3.2,2,0.33,"Southwest"
36281,40.3089599990691,-121.224465,2025-01-27,"No",0,75.7,25.8,0.0019,125,264.6,280.1,5.9,46,10.4,15.6,42,3.2,2,0.39,"Southwest"
36282,40.3089599990691,-121.224465,2025-01-28,"No",0,69.4,19.9,0.00174,126.4,264.6,282.3,3.4,37,10.4,15.4,44,3,1.9,0.5,"Southwest"
36283,40.3089599990691,-121.224465,2025-01-29,"No",0,65.5,17,0.00164,130.7,264.6,283.5,3,36,10,15.2,45,3.1,1.9,0.56,"Southwest"
36284,40.3089599990691,-121.224465,2025-01-30,"No",0.5,58.4,14.5,0.00145,132.9,264.5,283.8,2.4,33,9.7,14.9,46,2.8,1.8,0.6,"Southwest"
36285,40.3089599990691,-121.224465,2025-01-31,"Yes",9.5,72.9,60.4,0.0037,69.2,274.1,278.1,9.7,0,13.8,15.9,24,2.5,1.6,0.24,"Southwest"
36286,40.3089599990691,-121.224465,2025-02-01,"Yes",33.8,84.4,59.9,0.00505,65,276.3,282.7,8.7,0,17.5,17,19,2.6,1.7,0.27,"Southwest"
36287,40.3089599990691,-121.224465,2025-02-02,"Yes",39.5,79.1,70,0.00575,64.5,279.1,282.4,15.4,0,19.9,18.2,14,2.8,1.8,0.24,"Southwest"
36288,40.3089599990691,-121.224465,2025-02-03,"Yes",37.1,98,73.7,0.00513,79,274.4,280,15.3,0,22.8,19.6,10,1.5,1,0.11,"Southwest"
36289,40.3089599990691,-121.224465,2025-02-04,"Yes",52,100,87.2,0.00537,77.9,269.7,278.3,13,0,25.5,21.1,4,0.2,0.2,0,"Southwest"
36290,40.3089599990691,-121.224465,2025-02-05,"Yes",0.4,100,54.2,0.00268,126.6,264.2,275,7.1,24,24,21.5,13,1.4,1,0.13,"Southwest"
36291,40.3089599990691,-121.224465,2025-02-06,"Yes",34.1,100,57.1,0.00359,93.2,266.8,278.4,8,0,25.5,22.9,4,1.5,1,0.13,"Southwest"
36292,40.3089599990691,-121.224465,2025-02-07,"Yes",1.4,87.8,51.9,0.00301,90.2,268.6,277.2,5.3,0,23,22.8,6,1.8,1.2,0.21,"Southwest"
36293,40.3089599990691,-121.224465,2025-02-08,"Yes",0,100,36.4,0.00207,143.1,261.2,276.7,3,18,21.9,22.5,16,1.7,1.2,0.23,"Southwest"
36294,40.3089599990691,-121.224465,2025-02-09,"Yes",0,100,35.3,0.0019,148.1,260.1,275.9,4.9,23,21.1,22.3,17,2,1.3,0.22,"Southwest"
36295,40.3089599990691,-121.224465,2025-02-10,"Yes",0,100,32.6,0.00188,146.9,260.6,276.8,3.2,20,20.4,22.1,18,1.9,1.3,0.25,"Southwest"
36296,40.3089599990691,-121.224465,2025-02-11,"Yes",0,90.1,29.2,0.00145,152.3,258.9,274.6,3,20,18.9,21.7,20,1.8,1.2,0.24,"Southwest"
36297,40.3089599990691,-121.224465,2025-02-12,"Yes",22.1,100,31.4,0.0016,151.1,258,275,4,0,21.7,23,7,1.9,1.3,0.22,"Southwest"
36298,40.3089599990691,-121.224465,2025-02-13,"Yes",32.5,88.5,74.3,0.00413,111.5,272.8,276.8,13.4,0,23.4,23.9,2,1.6,1.1,0.12,"Southwest"
36299,40.3089599990691,-121.224465,2025-02-14,"Yes",2.2,100,59.5,0.00338,108.9,264.7,277,7.1,0,23.1,24,4,1.1,0.8,0.09,"Southwest"
63643,37.8423079990857,-120.524741,2025-01-01,"No",0,70.1,45.9,0.00436,73.8,278.2,285.9,1.4,16,16.3,20.6,22,1.5,1,0.49,"Southwest"
63644,37.8423079990857,-120.524741,2025-01-02,"No",0,78.8,50.3,0.00552,111.2,280,288.2,1.6,18,15.5,20.1,24,1.6,1.1,0.48,"Southwest"
63645,37.8423079990857,-120.524741,2025-01-03,"No",12.1,83.8,58.6,0.0057,37.6,279.6,286.5,3.3,0,18.6,21.2,11,1.9,1.3,0.35,"Southwest"
63646,37.8423079990857,-120.524741,2025-01-04,"No",0,89.2,60.6,0.00558,115.3,278.4,285.7,4,22,18.1,21.1,19,1.9,1.2,0.29,"Southwest"
63647,37.8423079990857,-120.524741,2025-01-05,"No",0,91.7,55.2,0.00557,107.9,278,287,3.4,21,17.9,20.8,20,2,1.3,0.34,"Southwest"
63648,37.8423079990857,-120.524741,2025-01-06,"No",0,98,56.6,0.00628,115.3,278.8,288.5,4.1,23,18.5,20.7,20,2.1,1.4,0.34,"Southwest"
63649,37.8423079990857,-120.524741,2025-01-07,"No",0,72.6,34,0.00507,121,279.9,292.5,6,32,16.2,20.2,25,5.2,3.2,0.82,"Southwest"
63650,37.8423079990857,-120.524741,2025-01-08,"No",0,67.4,35.8,0.0042,120.9,278.2,288.8,1.6,19,14.4,20.1,27,2,1.3,0.67,"Southwest"
63651,37.8423079990857,-120.524741,2025-01-09,"No",0,73.8,38.8,0.00449,121.2,277.9,288.7,2.4,22,13.6,19.7,28,2.5,1.6,0.6,"Southwest"
63652,37.8423079990857,-120.524741,2025-01-10,"No",0,69.4,31.2,0.00447,120,278.7,291.7,2.6,25,12.6,19,31,3.2,2,0.82,"Southwest"
63653,37.8423079990857,-120.524741,2025-01-11,"No",0,63.4,33.7,0.0043,123.8,279.4,290,6.5,40,11.7,18.6,33,5.2,3.2,0.76,"Southwest"
63654,37.8423079990857,-120.524741,2025-01-12,"No",0,63.5,36.7,0.0037,125.1,277.2,286.5,4.4,33,11.2,18.1,34,3.5,2.2,0.59,"Southwest"
63655,37.8423079990857,-120.524741,2025-01-13,"No",0,63.3,32.9,0.00382,125.7,277.7,288.5,1.5,23,10.8,17.6,36,2.1,1.4,0.69,"Southwest"
63656,37.8423079990857,-120.524741,2025-01-14,"No",0,61.4,30.1,0.00379,125,278,289.6,2.2,27,10.3,17.2,38,2.8,1.8,0.77,"Southwest"
63657,37.8423079990857,-120.524741,2025-01-15,"No",0,62.5,27,0.00396,126.2,278.4,291.8,2.9,31,10,17,39,3.8,2.3,0.9,"Southwest"
63658,37.8423079990857,-120.524741,2025-01-16,"No",0,56.7,28.5,0.00395,128,279.7,291,2.1,28,9.6,16.6,40,3,1.9,0.89,"Southwest"
63659,37.8423079990857,-120.524741,2025-01-17,"No",0,68.7,33.1,0.00428,127.9,278.2,290.2,3.1,32,9.9,16.1,41,3.4,2.2,0.74,"Southwest"
63660,37.8423079990857,-120.524741,2025-01-18,"Yes",0,78.4,39.8,0.00456,130.3,277.3,288.6,1.9,26,10.8,16,39,2.1,1.5,0.57,"Southwest"
63661,37.8423079990857,-120.524741,2025-01-19,"Yes",0,87.2,42.4,0.00468,130.8,276.2,288.1,2.3,27,12.2,15.8,38,2.2,1.5,0.49,"Southwest"
63662,37.8423079990857,-120.524741,2025-01-20,"Yes",0,74.7,37.8,0.00406,135.1,276.3,287.5,2.7,30,12.1,15.6,39,2.6,1.7,0.56,"Southwest"
63663,37.8423079990857,-120.524741,2025-01-21,"Yes",0,63.2,31.2,0.00376,135.3,277.5,289,2.6,31,11.3,15.3,42,3.1,2,0.73,"Southwest"
63664,37.8423079990857,-120.524741,2025-01-22,"Yes",0,64.5,30.2,0.00368,136.4,276.9,289.1,1.8,28,10.8,15.3,43,2.5,1.7,0.73,"Southwest"
63665,37.8423079990857,-120.524741,2025-01-23,"Yes",0,63.8,23.3,0.00385,137.1,277.7,293.4,3.2,37,10.3,15,45,4.5,2.8,1.01,"Southwest"
63666,37.8423079990857,-120.524741,2025-01-24,"Yes",0,60,27.1,0.00425,129.6,280,292.9,2.8,35,9.8,14.6,46,4,2.5,0.98,"Southwest"
63667,37.8423079990857,-120.524741,2025-01-25,"Yes",4.3,79.4,57.3,0.00495,107.9,278.3,284.7,1.7,0,12.5,15,28,1.5,1.1,0.34,"Southwest"
63668,37.8423079990857,-120.524741,2025-01-26,"Yes",0.4,91.2,49.7,0.00479,120.4,275.9,286.2,2.2,26,14,15,36,1.8,1.3,0.37,"Southwest"
63669,37.8423079990857,-120.524741,2025-01-27,"Yes",0,66.8,37.1,0.00357,142,276,285.8,3,33,12.9,14.7,41,2.9,1.9,0.54,"Southwest"
63670,37.8423079990857,-120.524741,2025-01-28,"Yes",0,70.4,37.2,0.00392,143.5,276.6,287.2,2.6,32,12.3,14.6,42,2.7,1.8,0.58,"Southwest"
63671,37.8423079990857,-120.524741,2025-01-29,"Yes",0,74.6,40.6,0.00447,143.4,277.7,288,1.5,26,12.2,14.7,41,2,1.5,0.56,"Southwest"
63672,37.8423079990857,-120.524741,2025-01-30,"Yes",0,76.6,40.9,0.00465,146.2,277.9,288.5,1.3,25,12.3,14.6,41,1.9,1.4,0.57,"Southwest"
63673,37.8423079990857,-120.524741,2025-01-31,"Yes",6.8,70,58.7,0.00524,51.8,280.9,285.2,4.4,0,14.3,15.2,25,2.6,1.7,0.4,"Southwest"
63674,37.8423079990857,-120.524741,2025-02-01,"Yes",14.4,79.3,71.2,0.00783,35,285.4,288.6,5.9,0,17.7,16.3,19,2.4,1.6,0.35,"Southwest"
68286,36.7048789990956,-119.759708,2025-01-01,"No",0,88.3,39.5,0.00451,94.9,276.1,288.4,1.6,17,19.2,20.1,22,1.8,1.2,0.52,"Southwest"
68287,36.7048789990956,-119.759708,2025-01-02,"No",0,82.2,35.7,0.0046,100.9,277.4,290.1,0.7,16,17.4,19.5,25,1.2,0.9,0.64,"Southwest"
68288,36.7048789990956,-119.759708,2025-01-03,"No",3.3,80,37.9,0.00511,56.4,279.3,290.9,2.4,0,17,19.6,16,2.6,1.7,0.67,"Southwest"
68289,36.7048789990956,-119.759708,2025-01-04,"No",0,97.3,54.9,0.00532,103.9,277.1,286.4,3.3,22,17.8,19.7,23,1.8,1.2,0.31,"Southwest"
68290,36.7048789990956,-119.759708,2025-01-05,"No",0,98.5,46.4,0.0052,99.6,276.6,288.4,2.2,19,18.2,19.7,23,1.8,1.3,0.42,"Southwest"
68291,36.7048789990956,-119.759708,2025-01-06,"No",0,100,50.3,0.00556,104,276.5,288.3,2.4,19,18.8,19.7,22,1.7,1.2,0.35,"Southwest"
68292,36.7048789990956,-119.759708,2025-01-07,"No",0,83.3,49.2,0.00528,106.7,279.2,287.8,3.4,23,17.5,19.3,24,2.4,1.6,0.45,"Southwest"
68293,36.7048789990956,-119.759708,2025-01-08,"No",0,89,36.8,0.00461,106.4,276.3,289.7,1.6,19,16.9,19.3,26,1.9,1.3,0.58,"Southwest"
68294,36.7048789990956,-119.759708,2025-01-09,"No",0,94.4,33.7,0.00455,108.1,275.3,290.7,1.1,18,16.9,19.1,27,1.7,1.2,0.63,"Southwest"
68295,36.7048789990956,-119.759708,2025-01-10,"No",0,85.1,26.4,0.00441,108.4,276.3,293.5,1.6,21,15.9,18.8,29,2.5,1.7,0.87,"Southwest"
68296,36.7048789990956,-119.759708,2025-01-11,"No",0,82.7,39,0.00432,109.6,276.4,287.9,3,25,15.2,18.6,29,2.7,1.7,0.53,"Southwest"
68297,36.7048789990956,-119.759708,2025-01-12,"No",0,77.8,31.5,0.00366,111.1,274.9,288.2,1,19,14.3,18.3,31,1.6,1.1,0.61,"Southwest"
68298,36.7048789990956,-119.759708,2025-01-13,"No",0,77.9,28.9,0.00346,112.2,274.1,288.5,1.2,21,13.6,18,33,1.8,1.2,0.64,"Southwest"
68299,36.7048789990956,-119.759708,2025-01-14,"No",0,74.1,24.6,0.00334,112.5,274.3,290,1.8,24,12.8,17.6,35,2.6,1.7,0.76,"Southwest"
68300,36.7048789990956,-119.759708,2025-01-15,"No",0,77,23.3,0.00362,113.2,274.9,292,1.3,23,12.4,17.4,36,2.3,1.5,0.85,"Southwest"
68301,36.7048789990956,-119.759708,2025-01-16,"No",0,76.3,24.2,0.00369,115,275.3,291.8,1.1,22,12.1,17,37,2,1.4,0.84,"Southwest"
68302,36.7048789990956,-119.759708,2025-01-17,"No",0,73.4,24.1,0.00358,114.7,275.4,291.4,1.8,26,11.7,16.7,38,2.8,1.8,0.83,"Southwest"
68303,36.7048789990956,-119.759708,2025-01-18,"No",0,88.1,32.4,0.00399,116.4,274.4,289.2,1.8,25,12.7,16.6,37,2.3,1.5,0.6,"Southwest"
68304,36.7048789990956,-119.759708,2025-01-19,"No",0,92.2,34.9,0.00423,116.9,274.6,289.1,1.8,24,13.8,16.6,35,2.2,1.5,0.56,"Southwest"
68305,36.7048789990956,-119.759708,2025-01-20,"No",0,93,38.8,0.0043,118.6,274.7,287.9,2,24,14.7,16.5,34,2.1,1.4,0.49,"Southwest"
68306,36.7048789990956,-119.759708,2025-01-21,"No",0,84.4,28.6,0.00385,120.4,274.5,290.3,1.4,23,14.4,16.4,36,2.2,1.5,0.7,"Southwest"
68307,36.7048789990956,-119.759708,2025-01-22,"No",0,85.2,28.9,0.00386,121.6,274.4,290.2,1.8,25,14.2,16.3,36,2.5,1.7,0.69,"Southwest"
68308,36.7048789990956,-119.759708,2025-01-23,"No",0,85,24.9,0.00399,122.7,274.9,292.7,1.6,25,13.9,16.1,37,2.7,1.8,0.84,"Southwest"
68309,36.7048789990956,-119.759708,2025-01-24,"No",0,84.7,24.4,0.00406,121.2,275.2,293.2,1.4,24,13.7,16,38,2.5,1.7,0.87,"Southwest"
68310,36.7048789990956,-119.759708,2025-01-25,"Yes",4.5,65.9,38.4,0.00431,116.7,279.6,288.1,3.7,0,14.1,16.2,25,3.5,2.3,0.64,"Southwest"
68311,36.7048789990956,-119.759708,2025-01-26,"Yes",0,92.8,57.9,0.00537,64.8,277.9,285.8,2.6,24,15.3,16.3,30,1.6,1.2,0.29,"Southwest"
68312,36.7048789990956,-119.759708,2025-01-27,"Yes",0,100,47.3,0.00468,124.8,274.7,286.5,2.2,23,16.6,16.4,31,1.8,1.3,0.35,"Southwest"
68313,36.7048789990956,-119.759708,2025-01-28,"Yes",0,91.3,38.6,0.00422,126.7,274.7,287.7,1.2,21,16.5,16.4,32,1.7,1.3,0.49,"Southwest"
68314,36.7048789990956,-119.759708,2025-01-29,"Yes",0,88.6,35.7,0.00437,127.5,275.6,289.3,0.9,20,16,16.4,33,1.6,1.3,0.58,"Southwest"
68315,36.7048789990956,-119.759708,2025-01-30,"Yes",0,94.3,37.2,0.00445,129.7,275,289,1.7,22,16.3,16.4,32,2.1,1.5,0.53,"Southwest"
68316,36.7048789990956,-119.759708,2025-01-31,"Yes",0,85.1,39.6,0.00473,71.2,277.3,289.1,1.4,21,15.6,16.4,31,1.9,1.3,0.56,"Southwest"
68317,36.7048789990956,-119.759708,2025-02-01,"Yes",0,76.5,44.9,0.00623,40.4,283.3,291.5,1.8,23,14.6,16.2,32,2.1,1.4,0.67,"Southwest"
68318,36.7048789990956,-119.759708,2025-02-02,"Yes",0,100,43.9,0.00787,126.7,279.6,295.6,1.8,23,16,16.2,32,2.3,1.7,0.57,"Southwest"
68319,36.7048789990956,-119.759708,2025-02-03,"Yes",0,100,41.8,0.00688,139.3,279.8,294.1,3.9,31,16.9,16.3,32,3.6,2.4,0.62,"Southwest"
68320,36.7048789990956,-119.759708,2025-02-04,"Yes",2,100,63.4,0.00899,76.2,281.1,292.4,6.5,0,18.4,16.6,19,1.8,1.3,0.2,"Southwest"
68321,36.7048789990956,-119.759708,2025-02-05,"Yes",0,100,65.4,0.00774,102.7,279.7,289.6,2.5,21,19,16.9,25,1.4,1.1,0.17,"Southwest"
68322,36.7048789990956,-119.759708,2025-02-06,"Yes",4.9,100,67.8,0.00843,38.9,280.2,290.4,4.2,0,20.6,17.5,15,1,0.8,0.13,"Southwest"
68323,36.7048789990956,-119.759708,2025-02-07,"Yes",0,100,59.1,0.00711,134.4,278.2,289.7,4.5,26,20.4,17.7,23,2,1.5,0.23,"Southwest"
68324,36.7048789990956,-119.759708,2025-02-08,"Yes",0,100,45.5,0.00497,160,276,287.8,4.3,27,20,17.9,25,2.9,2,0.41,"Southwest"
88627,34.076519999124,-118.04101,2025-01-01,"No",0,64.8,20.1,0.00393,134.4,279.6,293.7,1.4,36,11.9,10.4,58,2.7,1.8,1.06,"Southwest"
88628,34.076519999124,-118.04101,2025-01-02,"No",0,52.7,9.6,0.00371,135.8,282,300.5,1.8,42,10.4,10.4,63,4.3,2.7,1.8,"Southwest"
88629,34.076519999124,-118.04101,2025-01-03,"No",0,72.6,33.8,0.00524,116,282.1,291.9,2.2,39,10.6,10.4,57,2.9,2,0.81,"Southwest"
88630,34.076519999124,-118.04101,2025-01-04,"No",0,79.3,43.1,0.00564,134.6,281.8,289.9,1.2,32,11.4,10.5,55,1.8,1.3,0.6,"Southwest"
88631,34.076519999124,-118.04101,2025-01-05,"No",0,39.8,8,0.00289,131.4,282.8,298,2.1,46,9.5,10.3,65,4.7,2.9,1.71,"Southwest"
